date,stock_value,market_value,stock_cum_return,market_cum_return
2024-03-08,750361.9909502263,910597.8742021117,-0.24963800904977373,-0.08940212579788831
2024-03-11,782352.9411764706,921991.1944874059,-0.21764705882352942,-0.07800880551259404
2024-03-12,841493.2126696833,924105.37649915,-0.15850678733031676,-0.07589462350085008
2024-03-13,839638.0090497738,917649.3688831215,-0.16036199095022619,-0.08235063111687846
2024-03-14,846244.3438914028,915045.1468947297,-0.1537556561085972,-0.08495485310527029
2024-03-15,848868.7782805429,917041.0894551703,-0.15113122171945703,-0.08295891054482962
2024-03-18,842533.9366515836,925655.3844789643,-0.1574660633484164,-0.07434461552103577
2024-03-19,863076.9230769231,919002.9190476923,-0.13692307692307693,-0.08099708095230773
2024-03-20,856108.5972850678,920994.5974871432,-0.14389140271493217,-0.07900540251285681
2024-03-21,861085.9728506788,919891.6800243681,-0.13891402714932122,-0.08010831997563184
2024-03-22,828687.7828054298,910621.6094297902,-0.17131221719457024,-0.0893783905702098
2024-03-25,828959.2760180995,905679.6216399207,-0.1710407239819005,-0.09432037836007923
2024-03-26,847556.5610859729,910299.0774831113,-0.15244343891402712,-0.08970092251688866
2024-03-27,834615.3846153845,899777.4616905333,-0.16538461538461546,-0.1002225383094667
2024-03-28,837375.5656108597,904446.982424141,-0.16262443438914032,-0.09555301757585899
2024-03-29,835248.8687782806,908690.4249959484,-0.16475113122171947,-0.09130957500405157
2024-04-01,865837.1040723982,923630.8517579108,-0.1341628959276019,-0.07636914824208918
2024-04-02,864117.6470588235,919785.2568119526,-0.13588235294117645,-0.08021474318804744
2024-04-03,871357.4660633485,916478.5594216947,-0.1286425339366516,-0.08352144057830524
2024-04-08,815837.1040723983,908413.8736310278,-0.1841628959276017,-0.09158612636897223
2024-04-09,806289.5927601809,907663.6452115707,-0.19371040723981903,-0.09233635478842939
2024-04-10,795022.624434389,900271.1749762268,-0.2049773755656109,-0.09972882502377323
2024-04-11,806515.8371040724,900152.0107757935,-0.19348416289592751,-0.09984798922420657
2024-04-12,773122.1719457015,892855.2777629148,-0.22687782805429857,-0.10714472223708527
2024-04-15,818733.0316742082,911668.0144457115,-0.1812669683257918,-0.08833198555428845
2024-04-16,797737.556561086,901916.7146786996,-0.20226244343891397,-0.0980832853213004
2024-04-17,800452.4886877829,915862.0343139981,-0.19954751131221715,-0.08413796568600196
2024-04-18,806289.5927601809,916991.9750013596,-0.19371040723981903,-0.08300802499864046
2024-04-19,794932.1266968327,909763.5449867462,-0.20506787330316734,-0.09023645501325384
2024-04-22,806380.0904977376,907000.2404604614,-0.19361990950226238,-0.09299975953953865
2024-04-23,819004.5248868779,900660.6741724273,-0.1809954751131222,-0.09933932582757277
2024-04-24,823936.6515837105,904615.7748279022,-0.17606334841628957,-0.09538422517209777
2024-04-25,814343.8914027149,906840.1561110107,-0.1856561085972851,-0.09315984388898935
2024-04-26,843529.4117647059,920708.1307565472,-0.15647058823529414,-0.07929186924345277
2024-04-29,855203.6199095022,930891.62230461,-0.14479638009049778,-0.06910837769539002
2024-04-30,842081.4479638009,925877.9150821882,-0.1579185520361991,-0.0741220849178118
2024-05-06,875791.8552036199,939616.1936621957,-0.1242081447963801,-0.06038380633780427
2024-05-07,876108.5972850679,939906.693326499,-0.12389140271493215,-0.06009330667350099
2024-05-08,864117.6470588235,932512.7332175565,-0.13588235294117645,-0.06748726678244354
2024-05-09,862262.443438914,941333.2216099384,-0.137737556561086,-0.058666778390061625
2024-05-10,845882.3529411764,941774.0443828721,-0.15411764705882358,-0.058225955617127956
